id,genres,country,title,year,language,actors,director,writers
21594,"['Crime', 'Drama', 'Thriller']",United States of America,The Blue Gardenia,1953,English,"[('Anne Baxter', 1, 0), ('Richard Conte', 2, 0), ('Ann Sothern', 1, 0), ('Raymond Burr', 2, 0), ('Jeff Donnell', 1, 0), ('Richard Erdman', 2, 0), ('George Reeves', 2, 0), ('Ruth Storey', 0, 0), ('Ray Walker', 2, 0), (""Nat 'King' Cole"", 2, 0), ('Lela Bliss', 1, 0), ('Norman Leavitt', 2, 0), ('Frank Ferguson', 2, 0), ('Celia Lovsky', 1, 0), ('Almira Sessions', 1, 0), ('Hugh Sanders', 2, 0)]","[('Fritz Lang', 2, 0)]","[('Vera Caspary', 2, 0)]"
304023,['Action'],Japan,Rakuen Tsuihou - Expelled from Paradise,2014,Japanese,"[('Rie Kugimiya', 1, 0), (""Shin'ichirou Miki"", 2, 0), ('Hiroshi Kamiya', 2, 0)]","[('Seiji Mizushima', 0, 0)]",[]
23148,['Drama'],United States of America,Lady Sings the Blues,1972,English,"[('Diana Ross', 1, 0), ('Billy Dee Williams', 0, 0), ('Richard Pryor', 2, 0), ('James T. Callahan', 2, 0), ('Paul Hampton', 2, 0), ('Sid Melton', 2, 0), ('Virginia Capers', 1, 0), ('Yvonne Fair', 0, 0), ('Isabel Sanford', 1, 0)]","[('Sidney J. Furie', 2, 0)]","[('Billie Holiday', 0, 0), ('Suzanne de Passe', 0, 0), ('Chris Clark', 0, 0), ('William Dufty', 0, 0), ('Terence McCloy', 0, 0)]"
83667,['Drama'],United States of America,Payment on Demand,1951,English,"[('Bette Davis', 1, 0), ('Barry Sullivan', 2, 0), ('Jane Cowl', 1, 0), ('Kent Taylor', 0, 0), ('Betty Lynn', 1, 0), ('John Sutton', 2, 0), ('Frances Dee', 0, 0), ('Peggie Castle', 1, 0), ('Otto Kruger', 2, 0), ('Walter Sande', 2, 0), ('Brett King', 2, 0), ('Richard Anderson', 2, 0), ('Natalie Schafer', 1, 0), ('Katherine Emery', 1, 0), ('Lisa Golm', 1, 0), ('Bess Flowers', 1, 0)]","[('Curtis Bernhardt', 0, 0)]","[('Curtis Bernhardt', 0, 0), ('Bruce Manning', 0, 0)]"
9486,"['Action', 'Comedy']",France,Johnny English,2003,English,"[('Rowan Atkinson', 2, 0), ('John Malkovich', 2, 0), ('Natalie Imbruglia', 1, 0), ('Tasha de Vasconcelos', 1, 0), ('Ben Miller', 2, 0), ('Greg Wise', 2, 0), ('Douglas McFerran', 2, 0), ('Steve Nicolson', 0, 0), ('Terence Harvey', 2, 0), ('Kevin McNally', 2, 0), ('Tim Pigott-Smith', 2, 0), ('Nina Young', 1, 0), ('Rowland Davies', 0, 0), ('Philippa Fordham', 0, 0), ('Tim Berrington', 0, 0), ('Simon Bernstein', 0, 0), ('Kevin Moore', 2, 0)]","[('Peter Howitt', 2, 0)]",[]
68098,['Drama'],Finland,Menolippu Mombasaan,2002,English,[],[],"[('Hannu Tuomainen\t', 0, 0)]"
37498,"['Action', 'Thriller']",Aruba,Knock Off,1998,English,"[('Jean-Claude Van Damme', 2, 0), ('Lela Rochon', 1, 0), ('Paul Sorvino', 2, 0), ('Rob Schneider', 2, 0), ('Mark Houghton', 2, 0), ('Kim-Maree Penn', 0, 0)]","[('Tsui Hark', 2, 0)]","[('Steven E. de Souza', 2, 0)]"
323688,['Comedy'],United States of America,Brian Gaar: Jokes I Wrote At Work,2015,English,"[('Brian Gaar', 0, 0)]","[('Charlie Fonville', 0, 0)]",[]
52764,"['Drama', 'Thriller']",United Kingdom,Sugarhouse,2007,English,"[('Steven Mackintosh', 2, 0), ('Ashley Walters', 2, 0), ('Andy Serkis', 2, 0), ('Adam Deacon', 2, 0)]","[('Gary Love', 2, 0)]","[('Dominic Leyton', 0, 0)]"
52111,"['Action', 'Crime', 'Drama', 'Thriller']",Turkey,The Small Town,1997,Turkish,"[('Emin Toprak', 0, 0), ('Havva Saglam', 0, 0), ('Cihat Bütün', 0, 0), ('Fatma Ceylan', 0, 0), ('Emin Ceylan', 0, 0), ('Sercihan Alevoglu', 0, 0), ('Semra Yilmaz', 0, 0), ('Latif Altintas', 0, 0), ('Muzaffer Özdemir', 0, 0)]","[('Nuri Bilge Ceylan', 2, 0)]","[('Nuri Bilge Ceylan', 2, 0)]"
408647,['Action'],United States of America,Teen Titans: The Judas Contract,2017,English,"[('Stuart Allan', 2, 0), ('Jake T. Austin', 2, 0), ('Taissa Farmiga', 1, 0), ('Christina Ricci', 1, 0), ('Brandon Soo Hoo', 0, 0), ('Kari Wahlgren', 0, 0), ('Miguel Ferrer', 2, 0), ('Sean Maher', 2, 0), ('Gregg Henry', 2, 0), ('Kevin Smith', 2, 0), ('David Zayas', 2, 0), ('Crispin Freeman', 2, 0)]","[('Sam Liu', 0, 0)]",[]
72455,"['Action', 'Drama', 'Crime']",United States of America,Walking Tall Part II,1975,English,"[('Bo Svenson', 2, 0), ('Luke Askew', 2, 0), ('John Davis Chandler', 2, 0), ('Robert DoQui', 2, 0), ('Leif Garrett', 2, 0), ('Bruce Glover', 2, 0), ('Dawn Lyn', 2, 0), ('Richard Jaeckel', 2, 0), ('Noah Beery, Jr.', 2, 0), ('Lurene Tuttle', 1, 0)]","[('Earl Bellamy', 2, 0)]","[('Howard B. Kreitsek', 2, 0)]"
323660,['Action'],United States of America,Avengers Grimm,2015,English,"[('Casper Van Dien', 2, 0), ('Rileah Vanderbilt', 0, 0), ('Milynn Sarley', 0, 0), ('Lauren Parkinson', 1, 0), ('Marah Fairclough', 1, 0), ('Lou Ferrigno', 0, 0), ('Kimo Leopoldo', 0, 0), ('Justine Herron', 0, 0), ('Elizabeth Peterson', 0, 0), ('Brian Gilleece', 0, 0), ('Corey Weber', 0, 0)]","[('Jeremy M. Inman', 0, 0)]","[('Jeremy M. Inman', 0, 0)]"
352501,['Comedy'],United States of America,All Nighter,2017,English,"[('J.K. Simmons', 2, 0), ('Analeigh Tipton', 1, 0), ('Emile Hirsch', 2, 0), ('Meta Golding', 1, 0), ('Jon Daly', 0, 0), ('Kristen Schaal', 0, 0), ('Taran Killam', 0, 0), ('Hunter Parrish', 2, 0), ('Shannon Woodward', 1, 0), ('Tom Waite', 0, 0), ('BoJesse Christopher', 0, 0), ('Stephanie Allynne', 1, 0), ('Rebecca Drysdale', 0, 0), ('Connor Barrett', 0, 0), ('Blake Perlman', 1, 0), ('Xosha Roquemore', 1, 0), ('Jon Bass', 2, 0), ('Trenton Rostedt', 2, 0), ('Milana Vayntrub', 1, 0), ('Mindy Chon', 0, 0), ('Eddie Alfano', 2, 0), ('Sarah Adina', 0, 0)]","[('Gavin Wiesen', 2, 0)]","[('Seth W. Owen', 0, 0)]"
74340,['Drama'],United States of America,Amazing Grace and Chuck,1987,English,"[('Joshua Zuehlke', 2, 0), ('Alex English', 0, 0), ('Jamie Lee Curtis', 1, 0), ('William Petersen', 2, 0), ('Gregory Peck', 2, 0), ('Harvey Martin', 0, 0), ('Michael Bowen', 2, 0)]","[('Mike Newell', 2, 0)]","[('David Field', 2, 0)]"
101325,['Drama'],United States of America,The Forger,2011,English,"[('Lauren Bacall', 1, 0), ('Josh Hutcherson', 2, 0), ('Alfred Molina', 2, 0), ('Billy Boyd', 2, 0), ('Dina Eastwood', 1, 0), ('Adam Godley', 2, 0), ('Scott Eastwood', 2, 0), ('Alexandra Carl', 0, 0), ('Hayden Panettiere', 1, 0), ('Tricia Helfer', 1, 0), ('Kim Myers', 1, 0), ('Jansen Panettiere', 2, 0), ('José Zúñiga', 2, 0), ('Zuhair Haddad', 2, 0), ('Robert Harvey', 2, 0), ('Ralph Peduto', 0, 0), ('Kean Matthams', 0, 0), ('Alexander Poletti', 0, 0), ('Alexandra Malek', 0, 0), ('Myles Williams', 0, 0), ('Wolfgang Roeck', 0, 0), ('Stephen Rana', 0, 0), ('Laurence S. Chess', 0, 0)]","[('Lawrence Roeck', 2, 0)]","[('Carlos De Los Rios', 2, 0)]"
3092,"['Thriller', 'Drama', 'Crime']",United Kingdom,Seance on a Wet Afternoon,1964,English,"[('Kim Stanley', 1, 0), ('Richard Attenborough', 2, 0), ('Marian Spencer', 0, 0), ('Judith Donner', 0, 0), ('Margaret Lacey', 1, 0), ('Marie Burke', 1, 0), ('Maria Kazan', 0, 0), ('Lionel Gamlin', 0, 0), ('Godfrey James', 2, 0), ('Ronald Hines', 2, 0), ('Hajni Biro', 0, 0), ('Mark Eden', 2, 0), ('Nanette Newman', 1, 0), ('Diana Lambert', 0, 0), ('Frank Singuineau', 2, 0), ('Gerald Sim', 2, 0), ('Stanley Morgan', 2, 0), ('Maggie Rennie', 0, 0), ('Michael Lees', 0, 0), ('Patrick Magee', 2, 0), ('Arnold Bell', 0, 0)]","[('Bryan Forbes', 0, 0)]",[]
417644,"['Action', 'Comedy', 'Crime']",United States of America,CHiPS,2017,English,"[('Michael Peña', 2, 0), ('Dax Shepard', 2, 0), ('Jessica McNamee', 1, 0), ('Rosa Salazar', 1, 0), ('Kristen Bell', 1, 0), ('Adam Brody', 2, 0), ('Ryan Hansen', 2, 0), ('Maya Rudolph', 1, 0), ('Adam Rodríguez', 2, 0), ('Justin Chatwin', 2, 0), (""Vincent D'Onofrio"", 2, 0), ('Ben Falcone', 2, 0), ('Jane Kaczmarek', 1, 0), ('Richard T. Jones', 2, 0), ('Jackie Tohn', 1, 0), ('Mara Marini', 1, 0), ('Vida Guerra', 0, 0), ('Arturo del Puerto', 0, 0), ('Aly Mawji', 0, 0), ('Rene Moran', 0, 0), ('Carly Hatter', 0, 0), ('John Duff', 2, 0), ('Kelly Richardson', 1, 0), ('Clay Cullen', 2, 0), ('Jess Rowland', 0, 0), ('Cameron Cruz', 0, 0), ('Jamie Bock', 0, 0), ('Becky Feldman', 0, 0), ('Monica Padman', 0, 0), ('Isiah Whitlock Jr.', 2, 0), ('Mae Whitman', 1, 0), ('Morgan Krantz', 2, 0), ('Josh Duhamel', 2, 0), ('Erik Estrada', 2, 0), ('Cody Banta', 0, 0), ('David Koechner', 2, 0), ('Phillip Marshall Tyler', 2, 0), ('Caitlin Rice', 1, 0)]","[('Dax Shepard', 2, 0)]","[('Dax Shepard', 2, 0)]"
30015,"['Drama', 'Crime']",United States of America,Behind Locked Doors,1948,English,"[('Lucille Bremer', 1, 0), ('Richard Carlson', 2, 0), ('Douglas Fowley', 0, 0), ('Ralf Harolde', 0, 0), ('Thomas Browne Henry', 0, 0), ('Herbert Heyes', 2, 0), ('Gwen Donovan', 0, 0), ('Tor Johnson', 2, 0), ('Morgan Farley', 2, 0), ('Dickie Moore', 2, 0), ('Kathleen Freeman', 1, 0)]","[('Budd Boetticher', 2, 0)]",[]
24527,"['Action', 'Thriller']",Hong Kong,Undefeatable,1993,English,"[('Cynthia Rothrock', 1, 0), ('Don Niam', 0, 0), ('Donna Jason', 0, 0), ('Sunny David', 0, 0), ('Emille Davazac', 0, 0), ('Robin Shou', 0, 0), ('Hang Yip Yim', 0, 0), ('Richard Yuen', 0, 0), ('Gerald Klein', 0, 0), ('William Buckley', 0, 0), ('John Miller', 0, 0), ('Scott Shelton', 0, 0), ('Shelton Lee', 0, 0), ('Linn Thai', 0, 0), ('Michael S. Walter', 0, 0), ('Mike Sutton', 0, 0)]","[('Godfrey Ho', 2, 0)]",[]
404,['Drama'],United States of America,The Straight Story,1999,English,"[('Richard Farnsworth', 2, 0), ('Sissy Spacek', 1, 0), ('Jane Galloway Heitz', 1, 0), ('Joseph A. Carpenter', 0, 0), ('Donald Wiegert', 0, 0), ('Tracey Maloney', 0, 0), ('Dan Flannery', 0, 0), ('Ed Grennan', 0, 0), ('Jack Walsh', 2, 0), ('Gil Pearson', 0, 0), ('Barbara June Patterson', 0, 0), ('Everett McGill', 2, 0), ('James Cada', 2, 0), ('Sally Wingert', 0, 0), ('Barbara Kingsley', 0, 0), ('Jim Haun', 0, 0), ('Kevin Farley', 2, 0), ('John Farley', 2, 0), ('Leroy Swadley', 0, 0), ('Ralph Feldhacker', 0, 0), ('Harry Dean Stanton', 2, 0), ('Anastasia Webb', 0, 0), ('John Lordan', 2, 0), ('Matt Guidry', 0, 0)]","[('David Lynch', 2, 0)]",[]
258236,['Drama'],United States of America,Skokie,1981,English,"[('Brian Dennehy', 2, 0), ('Eli Wallach', 2, 0), ('Danny Kaye', 2, 0), ('Carl Reiner', 2, 0), ('George Dzundza', 2, 0), ('Lee Strasberg', 2, 0), ('Kim Hunter', 1, 0), ('John Rubinstein', 2, 0), ('Ed Flanders', 2, 0), ('Michele Shay', 1, 0), ('Nancy Cartwright', 1, 0)]","[('Herbert Wise', 2, 0)]","[('Ernest Kinoy', 2, 0)]"
42157,['Drama'],United States of America,One Trick Pony,1980,English,"[('Paul Simon', 2, 0), ('Blair Brown', 1, 0), ('Rip Torn', 2, 0), ('Joan Hackett', 1, 0), ('Allen Garfield', 2, 0), ('Mare Winningham', 1, 0), ('Michael Pearlman', 0, 0), ('Lou Reed', 2, 0), ('Steve Gadd', 0, 0), ('Eric Gale', 0, 0), ('Harry Shearer', 2, 0), ('Tiny Tim', 0, 0), ('Daniel Stern', 2, 0)]","[('Robert M. Young', 2, 0)]","[('Paul Simon', 0, 0)]"
89984,['Comedy'],United States of America,The Cuckoos,1930,English,"[('Bert Wheeler', 0, 0), ('Robert Woolsey', 2, 0), ('Dorothy Lee', 1, 0), ('Jobyna Howland', 1, 0), ('Hugh Trevor', 2, 0), ('June Clyde', 1, 0), ('Ivan Lebedeff', 0, 0), ('Marguerita Padula', 0, 0), ('Mitchell Lewis', 2, 0), ('Raymond Maurel', 0, 0), ('Lita Chevret', 0, 0)]","[('Paul Sloane', 2, 0)]","[(""Roscoe 'Fatty' Arbuckle"", 2, 0), ('Cyrus Wood', 0, 0)]"
241257,['Thriller'],Canada,Regression,2015,English,"[('Ethan Hawke', 2, 0), ('Emma Watson', 1, 0), ('David Thewlis', 2, 0), ('Lothaire Bluteau', 2, 0), ('Dale Dickey', 1, 0), ('David Dencik', 2, 0), ('Devon Bostick', 2, 0), ('Aaron Ashmore', 2, 0), ('Peter MacNeill', 2, 0), ('Adam Butcher', 2, 0), ('Jacob Neayem', 0, 0), ('Aaron Abrams', 2, 0), ('Catherine Disher', 1, 0), ('Julian Richings', 2, 0), ('Kristian Bruun', 2, 0), ('Wendy Lyon', 1, 0), ('Janet Porter', 1, 0), ('Deborah Grover', 1, 0), ('Vanessa Spencer', 1, 0), ('Noah Segura', 2, 0), ('Attila Sebesy', 0, 0), ('Alli McLaren', 1, 0), ('Mackenzie Kerfoot', 1, 0), ('Stephen Hughes', 2, 0), ('James Preston Rogers', 2, 0)]","[('Alejandro Amenábar', 2, 0)]",[]
27978,"['Drama', 'Thriller']",United States of America,The Woman on Pier 13,1949,English,"[('Laraine Day', 1, 0), ('Robert Ryan', 2, 0), ('John Agar', 2, 0), ('Thomas Gomez', 2, 0), ('Janis Carter', 1, 0), ('Richard Rober', 2, 0), ('William Talman', 2, 0), ('Paul E. Burns', 0, 0), ('Paul Guilfoyle', 2, 0), ('G. Pat Collins', 0, 0), ('Fred Graham', 2, 0), ('Harry Cheshire', 0, 0), ('Jack Stoney', 2, 0), ('Iris Adrian', 1, 0)]","[('Robert Stevenson', 2, 0)]",[]
149893,"['Drama', 'Thriller']",Germany,Two Lives,2012,German,"[('Juliane Köhler', 1, 0), ('Liv Ullmann', 1, 0), ('Sven Nordin', 2, 0), ('Ken Duken', 2, 0), ('Dennis Storhøi', 0, 0), ('Vicky Krieps', 1, 0), ('Rainer Bock', 2, 0), ('Ursula Werner', 0, 0), ('Jürgen Rißmann', 2, 0), ('Julia Bache-Wiig', 1, 0), ('Holger Handtke', 2, 0), ('Daniel Krauss', 0, 0), ('Thomas Lawinky', 2, 0), ('Ralf Dittrich', 2, 0), ('Klara Manzel', 0, 0), ('Christian Steyer', 0, 0), ('Mathias Harrebye-Brandt', 0, 0), ('Ellen Brigitte Winthe', 0, 0), ('Thorbjørn Harr', 0, 0)]","[('Georg Maas', 0, 0)]",[]
274007,['Drama'],United States of America,The Color of Rain,2014,French,"[('Lacey Chabert', 1, 0), ('Warren Christie', 2, 0), ('Matthew Kevin Anderson', 2, 0), ('Patrick Gilmore', 2, 0), ('Lisa Durupt', 1, 0), ('Kwesi Ameyaw', 2, 0), ('Logan Williams', 0, 0), ('Alex Zahara', 2, 0)]","[('Anne Wheeler', 1, 0)]",[]
14224,"['Action', 'Comedy']",Poland,E=mc²,2002,Polish,"[('Cezary Pazura', 0, 0), ('Olaf Lubaszenko', 2, 0), ('Agnieszka Włodarczyk', 0, 0), ('Renata Dancewicz', 0, 0), ('Jan Nowicki', 0, 0), ('Mirosław Zbrojewicz', 0, 0)]","[('Olaf Lubaszenko', 2, 0)]","[('Robert Mąka', 0, 0)]"
100183,['Action'],United Kingdom,Outpost: Black Sun,2012,English,"[('Catherine Steadman', 1, 0), ('Richard Coyle', 2, 0), ('Ali Craig', 0, 0), ('Nick Nevern', 2, 0), ('Daniel Caltagirone', 0, 0), ('Gary McDonald', 2, 0), ('Domenic Pontone', 0, 0), ('Julian Wadham', 2, 0), ('Michael Byrne', 2, 0), ('David Gant', 2, 0)]","[('Steve Barker', 2, 0)]","[('Rae Brunton', 0, 0)]"
598,"['Drama', 'Crime']",Brazil,City of God,2002,Portuguese,"[('Alexandre Rodrigues', 2, 0), ('Leandro Firmino', 2, 0), ('Phellipe Haagensen', 2, 0), ('Douglas Silva', 2, 0), ('Jonathan Haagensen', 2, 0), ('Matheus Nachtergaele', 2, 0), ('Seu Jorge', 2, 0), ('Jefechander Suplino', 0, 0), ('Alice Braga', 1, 0), ('Roberta Rodrigues', 1, 0), ('Luis Otávio', 0, 0), ('Darlan Cunha', 2, 0), ('Thiago Martins', 2, 0), ('Gero Camilo', 2, 0), ('Daniel Zettel', 2, 0), ('Charles Paraventi', 0, 0), ('Danielle Ornelas', 0, 0), ('Micael Borges', 0, 0), ('Lúcio Andrey', 0, 0), ('Marcello Melo Jr.', 0, 0), ('Babú Santana', 0, 0), ('Mary Sheila', 0, 0), ('Paulo Lins', 2, 0), ('Olivia Araújo', 1, 0), ('Graziella Moretto', 1, 0), ('Tulé Peak', 0, 0), ('Kikito Junqueira', 0, 0)]","[('Fernando Meirelles', 2, 0), ('Kátia Lund', 0, 0)]",[]
347764,"['Drama', 'Thriller']",Canada,Goddess of Love,2015,English,"[('Alexis Kendra', 1, 0), ('Elizabeth Sandy', 0, 0), ('Monda Scott', 0, 0), ('Woody Naismith', 0, 0), ('Ray Grady', 2, 0), ('Richard Velton', 0, 0), ('Hugh Westbourne', 0, 0), ('Rachel Alig', 0, 0), ('Deana Ricks', 1, 0)]","[('Jon Knautz', 0, 0)]","[('Jon Knautz', 0, 0), ('Alexis Kendra', 1, 0)]"
251584,['Drama'],Poland,The Mighty Angel,2014,Polish,"[('Robert Więckiewicz', 2, 0), ('Julia Kijowska', 1, 0), ('Arkadiusz Jakubik', 0, 0), ('Jacek Braciak', 0, 0)]","[('Wojciech Smarzowski', 0, 0)]","[('Wojciech Smarzowski', 0, 0)]"
12572,"['Comedy', 'Drama']",United States of America,"New York, I Love You",2008,English,"[('Hayden Christensen', 2, 0), ('Andy García', 2, 0), ('Rachel Bilson', 1, 0), ('Natalie Portman', 1, 0), ('Irrfan Khan', 2, 0), ('Orlando Bloom', 2, 0), ('Christina Ricci', 1, 0), ('Maggie Q', 1, 0), ('Ethan Hawke', 2, 0), ('Chris Cooper', 2, 0), ('Robin Wright', 1, 0), ('Anton Yelchin', 2, 0), ('James Caan', 2, 0), ('Olivia Thirlby', 1, 0), ('Blake Lively', 1, 0), ('Drea de Matteo', 1, 0), ('Bradley Cooper', 2, 0), ('Julie Christie', 1, 0), ('John Hurt', 2, 0), ('Shia LaBeouf', 2, 0), ('Taylor Geare', 1, 0), ('Carlos Acosta', 0, 0), ('Jacinda Barrett', 1, 0), ('Ugur Yücel', 0, 0), ('Shu Qi', 1, 0), ('Burt Young', 2, 0), ('Eli Wallach', 2, 0), ('Cloris Leachman', 1, 0), ('Emilie Ohana', 0, 0), ('Eva Amurri Martino', 1, 0), ('Justin Bartha', 2, 0), ('Juri Henley-Cohn', 0, 0), ('Gurdeep Singh', 0, 0), ('Emory Cohen', 2, 0), ('Hayley Crisp', 0, 0), ('Jordann Beal', 0, 0), ('Max Robkoff', 0, 0), ('Nick Sartori', 0, 0)]","[('Natalie Portman', 1, 0), ('Yvan Attal', 2, 0), ('Fatih Akin', 2, 0), ('Joshua Marston', 0, 0), ('Mira Nair', 1, 0), ('Allen Hughes', 2, 0), ('Randall Balsmeyer', 2, 0), ('Brett Ratner', 2, 0), ('Shekhar Kapur', 2, 0), ('Shunji Iwai', 2, 0), ('Jiang Wen', 0, 0)]","[('Natalie Portman', 1, 0), ('Anthony Minghella', 2, 0), ('Jeff Nathanson', 2, 0), ('Fatih Akin', 2, 0), ('Joshua Marston', 0, 0), ('Israel Horovitz', 2, 0), ('Shunji Iwai', 2, 0), ('Olivier Lécot', 0, 0), ('Suketu Mehta', 0, 0)]"
47883,['Comedy'],United States of America,Nancy Drew: Detective,1938,English,"[('Bonita Granville', 1, 0), ('John Litel', 2, 0), ('James Stephenson', 2, 0), ('Frankie Thomas', 2, 0), ('Frank Orth', 2, 0), ('Helena Phillips Evans', 0, 0), ('Renie Riano', 0, 0), ('Charles Trowbridge', 2, 0), ('Dick Purcell', 2, 0), ('Edward Keane', 2, 0), ('Mae Busch', 1, 0)]","[('William Clemens', 2, 0)]",[]
274127,['Drama'],Canada,A Star for Two,1991,Spanish,"[('Lauren Bacall', 1, 0), ('Anthony Quinn', 2, 0), ('Jean-Pierre Aumont', 2, 0), ('Sarah Alafandari', 0, 0), ('Véronique Baylaucq', 0, 0)]","[('Jim Kaufman', 0, 0)]",[]
35007,"['Crime', 'Drama']",United Kingdom,It Always Rains on Sunday,1947,English,"[('Googie Withers', 1, 0), ('Jack Warner', 2, 0), ('John McCallum', 2, 0), ('Edward Chapman', 2, 0), ('Susan Shaw', 1, 0), ('Patricia Plunkett', 2, 0), ('David Lines', 0, 0), ('Sydney Tafler', 2, 0), ('Betty Ann Davies', 0, 0), ('John Slater', 2, 0), ('Jane Hylton', 1, 0), ('Meier Tzelniker', 0, 0), ('Jimmy Hanley', 2, 0), ('John Carol', 2, 0), ('Alfie Bass', 2, 0), ('Frederick Piper', 0, 0), ('Michael Howard', 0, 0), ('Hermione Baddeley', 1, 0), ('Nigel Stock', 2, 0)]","[('Robert Hamer', 2, 0)]","[('Henry Cornelius', 2, 0), ('Robert Hamer', 2, 0), ('Angus MacPhail', 2, 0)]"
96001,['Drama'],Brazil,Hard Labor,2011,Portuguese,"[('Helena Albergaria', 1, 0), ('Marat Descartes', 0, 0), ('Naloana Lima', 0, 0), ('Gilda Nomacce', 0, 0), ('Marina Flores', 0, 0), ('Lilian Blanc', 0, 0), ('Thiago Carreira', 0, 0)]","[('Marco Dutra', 0, 0), ('Juliana Rojas', 0, 0)]","[('Juliana Rojas', 0, 0), ('Marco Dutra', 0, 0)]"
16314,"['Action', 'Comedy']",United States of America,3 Ninjas,1992,English,"[('Victor Wong', 2, 0), ('Michael Treanor', 2, 0), ('Max Elliott Slade', 2, 0), ('Chad Power', 2, 0), ('Rand Kingsley', 2, 0), ('Alan McRae', 2, 0), ('Margarita Franco', 1, 0), ('Kate Sargeant', 0, 0), ('Joel Swetow', 2, 0), ('Professor Tanaka', 2, 0), ('Race Nelson', 2, 0), ('D.J. Harder', 0, 0), ('Baha Jackson', 0, 0), ('Scott Caudill', 2, 0), ('Fritzi Burr', 1, 0), ('Tasen Chou', 0, 0), ('Clifton Powell', 2, 0), ('Al Septien', 2, 0), ('Patrick Labyorteaux', 0, 0)]","[('Jon Turteltaub', 2, 0)]",[]
22705,"['Comedy', 'Drama']",United Kingdom,Cheeky,2000,Italian,"[('Yuliya Mayarchuk', 1, 0), ('Jarno Berardi', 0, 0), ('Francesca Nunzi', 0, 0), ('Max Parodi', 2, 0), ('Mauro Lorenz', 0, 0), ('Leila Carli', 0, 0), ('Vittorio Attene', 0, 0), ('Antonio Salines', 2, 0), ('Chiara Gobbato', 0, 0), ('Remo Pizzaroni', 0, 0), ('Mauro Sangiorgi', 0, 0), ('Alberto Passone', 0, 0), ('Silvia Rossi', 1, 0)]","[('Tinto Brass', 2, 0)]","[('Tinto Brass', 2, 0), ('Carla Cipriani', 0, 0)]"
116445,"['Action', 'Thriller']",Philippines,Wonder Women,1973,English,"[('Nancy Kwan', 1, 0), ('Ross Hagen', 2, 0), ('Maria De Aragon', 1, 0), ('Roberta Collins', 1, 0), ('Tony Lorea', 0, 0), ('Sid Haig', 2, 0), ('Vic Diaz', 0, 0), ('Claire Polan', 1, 0), ('Shirley Washington', 0, 0), ('Gail Hansen', 0, 0), ('Eleanor Siron', 0, 0), ('Bruno Punzalan', 2, 0), ('Joonee Gamboa', 2, 0), ('Rick Revere', 0, 0), ('Rudy DeJesus', 0, 0), ('Robyn Hilton', 1, 0), ('Marilyn Joi', 1, 0)]","[(""Robert Vincent O'Neill"", 0, 0)]",[]
96106,['Action'],Spain,Battle of the Amazons,1973,Italian,"[('Lincoln Tate', 2, 0), ('Paola Tedesco', 1, 0), ('Mirta Miller', 1, 0), ('Benito Stefanelli', 0, 0), ('Genie Woods', 0, 0), ('Solvi Stübing', 1, 0), (""Alberto Dell'Acqua"", 2, 0), ('Roberto Alessandri', 0, 0), ('Giancarlo Bastianoni', 0, 0), ('Frank Braña', 2, 0), ('Luigi Ciavarro', 0, 0), ('Pilar Clemens', 0, 0), ('Sonia Ciuffi', 0, 0), (""Fernanda Dell'Acqua"", 0, 0), ('Liliana Fioramonti', 0, 0), ('Leonilde Simoncelli', 0, 0), ('Luigi Antonio Guerra', 2, 0), ('Sybilla Barbara Hubner', 0, 0), ('Patrizia Luparia', 0, 0), ('Chris McCollins', 0, 0), ('Riccardo Pizzuti', 0, 0), ('Rosanne Ratcliffe', 0, 0), ('Nadia Russeau', 0, 0), ('Edith Shock', 0, 0), ('Daniela Silverio', 0, 0), ('Marco Stefanelli', 0, 0), ('Franco Ukmar', 0, 0), ('Lucretia Love', 1, 0)]","[('Alfonso Brescia', 2, 0)]","[('Mario Amendola', 2, 0), ('Bruno Corbucci', 0, 0), ('Fernando Vizcaíno Casas', 0, 0)]"
371507,"['Crime', 'Drama', 'Thriller']",Russia,Locust,2014,Russian,"[('Pyotr Fyodorov', 2, 0), ('Paulina Andreeva', 0, 0), ('Dmitriy Shevchenko', 0, 0), ('Ekaterina Volkova', 0, 0), ('Evgeniya Dmitrieva', 0, 0), ('Evgeniy Stychkin', 2, 0), ('Aleksey Gorbunov', 2, 0), ('Aleksandr Golubkov', 0, 0), ('Maksim Pinsker', 2, 0), ('Иван Щенин', 0, 0)]","[('Egor Baranov', 0, 0)]",[]
86792,['Thriller'],Canada,Dead Awake,2001,English,"[('Stephen Baldwin', 2, 0), ('Macha Grenon', 1, 0), ('Michael Ironside', 2, 0), ('Edward Yankie', 2, 0), ('Janet Kidder', 0, 0)]","[('Marc S. Grenier', 2, 0)]",[]
